objectid,trail_id,trail_name,park_name_short,park_name,park_name_full,blaze_color_full,blaze_color_short,base_color,cap_color,dot_color,dash_color,image_link,mileage,track,track_num,difficulty,configuration,surface,service_road,globalid,trail_status,shape_length
14124,BP5073, ,BP,Boyce,Boyce Park,,,,,,,,0.02957185,,,,,,,{8A13247E-29A0-48A4-9CD9-BAE68E8418B3},Active,0.000546353831950819
14125,BP5074, ,BP,Boyce,Boyce Park,,,,,,,,0.01623631,,,,,,,{82CD98E8-8960-43B6-ACF7-3B2A9338F0BB},Active,0.000266269702737816
14126,BP5077, ,BP,Boyce,Boyce Park,,,,,,,,0.15756422,,,,,,,{DFA9092F-8431-4665-A445-F3E36ADFBEC6},Active,0.00258315085513296
14127,BP5079, ,BP,Boyce,Boyce Park,,,,,,,,0.38191343,,,,,,,{BA21A85C-53AC-469C-8230-EC2913725192},Active,0.00652716059681389
14128,BP5080, ,BP,Boyce,Boyce Park,,,,,,,,0.02141929,,,,,,,{D07487E2-EA62-4C90-BBFC-96236DC5936D},Active,0.000325803219016736
14129,BP5081, ,BP,Boyce,Boyce Park,,,,,,,,0.02497491,,,,,,,{C3E7F8F6-BBB2-4B54-976E-B43E7A7BCCD7},Active,0.000419016209339137
14130,BP5083, ,BP,Boyce,Boyce Park,,,,,,,,0.05717047,,,,,,,{ACC553D4-876C-4664-BF4F-F160F354FAB1},Active,0.000991701805371886
14131,BP5084, ,BP,Boyce,Boyce Park,,,,,,,,0.27101343,,,,,,,{7357D335-9F25-4068-8E66-512EF34620AC},Active,0.00432865511947573
14132,BP5085, ,BP,Boyce,Boyce Park,,,,,,,,0.35133041,,,,,,,{1DE39745-8272-4BA2-9A3B-BE1211018236},Active,0.00620340346358316
14133,BP5086, ,BP,Boyce,Boyce Park,,,,,,,,0.29387641,,,,,,,{F58B155D-667E-4CEA-98A6-09AC5437D04D},Active,0.00483443821254494
14134,BP5087, ,BP,Boyce,Boyce Park,,,,,,,,0.11693625,,,,,,,{19CAE18E-E969-48F1-8610-FC343C4CBE55},Active,0.00181959461966313
14135,BP5088, ,BP,Boyce,Boyce Park,,,,,,,,0.22510878,,,,,,,{FE1181CB-3975-4A51-88C8-B8DF9666D2B2},Active,0.00390420784784771
14136,BP5089, ,BP,Boyce,Boyce Park,,,,,,,,0.21405816,,,,,,,{F3016D35-4048-4EFC-A86C-169313F3C483},Active,0.0039312181829194
14137,BP13155, ,BP,Boyce,Boyce Park,,,,,,,,0.17288698,,,,Access,Dirt,,{CEAC966B-2E2E-496D-9C86-2D40C41AD60B},Active,0.00253798042673284
14138,BP5094, ,BP,Boyce,Boyce Park,,,,,,,,0.04989435,,,,,,,{EA25078F-902E-4FC4-8838-89F143DA0B3E},Active,0.000858012736391691
14139,BP5095, ,BP,Boyce,Boyce Park,,,,,,,,0.16222703,,,,,,,{75F04392-A5DC-4FCD-AC52-EA17919FE5AF},Active,0.00285111720141038
14140,BP5097, ,BP,Boyce,Boyce Park,,,,,,,,0.01233765,,,,,,,{59BA1A03-C465-4225-9E64-0B7AB09BD5F1},Active,0.000181619534107706
14141,BP5099, ,BP,Boyce,Boyce Park,,,,,,,,0.01348283,,,,,,,{2A589412-2816-4FB9-8A26-A2A0FF10694B},Active,0.000234532747970387
14142,BP13162,,BP,Boyce,Boyce Park,,,,,,,,0.05636351,,,,,,,{399D579E-BF98-4404-9255-A9CA27CDA55A},Closed,0.000864610958390357
14143,BP5101, ,BP,Boyce,Boyce Park,,,,,,,,0.02097044,,,,,,,{D5B611EE-0F83-4C91-B562-C70D858B3A89},Active,0.000381844883011695
14144,BP5102, ,BP,Boyce,Boyce Park,,,,,,,,0.01104813,,,,,,,{966FFF11-8896-45A3-8AB2-B46797D4AE07},Active,0.000168620268968418
14145,BP5103, ,BP,Boyce,Boyce Park,,,,,,,,0.01279399,,,,,,,{6CC1CFE9-7CC6-44B7-AC7F-E67F8538E1AC},Active,0.000224571920271999
14146,BP5104, ,BP,Boyce,Boyce Park,,,,,,,,0.00956338,,,,,,,{4C0C3698-7CC4-4EEE-A896-F30D87261BEF},Active,0.000167245311487941
14147,BP5105, ,BP,Boyce,Boyce Park,,,,,,,,0.00711974,,,,,,,{4894E420-DBFB-48DC-A280-4156DEE521DC},Active,0.000121213394618715
14148,BP5106, ,BP,Boyce,Boyce Park,,,,,,,,0.05845191,,,,,,,{E1A41385-67C8-410C-9CD4-4202E2646DC2},Active,0.00100996299235583
14149,BP5107, ,BP,Boyce,Boyce Park,,,,,,,,0.01116996,,,,,,,{64A08809-A806-4582-B33F-EF3558D21668},Active,0.000196556747927394
14150,BP5109,Green with Yellow Cap,BP,Boyce,Boyce Park,Green with Yellow Cap,GN/YL Cap,Green,Yellow, , ,http://apps.alleghenycounty.us/GIS/GREENbase_YELLOWcap.png,0.03949586,,,Easy,Access,,,{91A4D3B1-BD95-4E49-8269-B1EC54F9D3AD},Active,0.00062971509421945
14151,BP13172,Blue with Yellow Dot,BP,Boyce,Boyce Park,Blue with Yellow Dot,BL/YL Dot,Blue, ,Yellow, ,http://apps.alleghenycounty.us/GIS/BLUEbase_YELLOWdot.png,1.23655063,,,Easy-Moderate,Pt_to_Pt,,,{22DDF679-20B2-4A23-B1B7-36B51E325877},Active,0.0203173692073314
14152,BP5113,White,BP,Boyce,Boyce Park,White,WT,White, , , ,http://apps.alleghenycounty.us/GIS/WHITEbase.png,1.76619713,,,Moderate,Loop,,,{E6CFE640-997D-4DB7-9A86-7AE1B5428798},Active,0.0288095711498161
14153,BP5114,White with Red Dot,BP,Boyce,Boyce Park,White with Red Dot,WT/RD Dot,White, ,Red, ,http://apps.alleghenycounty.us/GIS/WHITEbase_REDdot.png,1.80674713,,,Easy-Moderate,Pt_to_Pt,,,{4304F096-D477-4EEE-B6DD-3FBA43420D9B},Active,0.0295092472996495
14154,BP5115,White with Black Dot,BP,Boyce,Boyce Park,White with Black Dot,WT/BK Dot,White, ,Black, ,http://apps.alleghenycounty.us/GIS/WHITEbase_BLACKdot.png,0.40263257,,,Easy-Moderate,Pt_to_Pt,,,{BDA8EDC5-B224-4989-8DA1-4157D61FF39B},Active,0.00661843663370711
14155,BP13176,White with White Cap,BP,Boyce,Boyce Park,White with White Cap,WT/WT Cap,White,White,,,http://apps.alleghenycounty.us/GIS/WHITEbase_WHITEcap.png,0.10369015,,,Easy-Moderate,,Dirt,No,{225BF080-E3FB-4795-90FB-08538AFB61AD},Active,0.00168678891496716
14156,BP5117,Blue with Blue Cap,BP,Boyce,Boyce Park,Blue with Blue Cap,BL/BL Cap,Blue,Blue, , ,http://apps.alleghenycounty.us/GIS/BLUEbase_BLUEcap.png,0.17980209,,,Easy-Moderate,Connector,,,{E9F1F0AA-F2FF-4FF9-9F9C-E24DF1651C8C},Active,0.00313267951793446
14157,BP13178,Blue,BP,Boyce,Boyce Park,Blue,BL,Blue,,,,http://apps.alleghenycounty.us/GIS/BLUEbase.png,1.204944,,,Moderate,Point to Point,Dirt,No,{85F06BB2-4707-4552-B823-9E5E74B48923},Active,0.0189646879505407
14158,BP5119,Blue with Black Dot,BP,Boyce,Boyce Park,Blue with Black Dot,BL/BK Dot,Blue, ,Black, ,http://apps.alleghenycounty.us/GIS/BLUEbase_BLACKdot.png,0.51188322,,,Easy-Moderate,Loop,,,{5EE27740-2474-4431-8639-89E9E4EF13F7},Active,0.00881739638038518
14159,BP5120,Blue with Red Dot and Blue Cap,BP,Boyce,Boyce Park,Blue with Red Dot and Blue Cap,BL/RD Dot/BL Cap,Blue,Blue,Red, ,http://apps.alleghenycounty.us/GIS/BLUEbase_REDdot_BLUEcap.png,0.15213585,,,Easy,Connector,,,{F374B2DE-C30A-4F0B-91E4-11D73863FC59},Active,0.00245656952978578
14160,BP5121,Orange with Black Dot,BP,Boyce,Boyce Park,Orange with Black Dot,OR/BK Dot,Orange, ,Black, ,http://apps.alleghenycounty.us/GIS/ORANGEbase_BLACKdot.png,0.34680806,,,Easy-Moderate,Access,,,{109F5270-127D-4315-9CAA-2C99E89E2165},Active,0.00587415744366409
14161,BP5122,Blue with Yellow Cap,BP,Boyce,Boyce Park,Blue with Yellow Cap,BL/YL Cap,Blue,Yellow, , ,http://apps.alleghenycounty.us/GIS/BLUEbase_YELLOWcap.png,0.03845117,,,Easy,Connector,,,{C9A84F98-D812-4ED2-A9D0-529284E32C2E},Active,0.000694509072940155
14162,BP13183, ,BP,Boyce,Boyce Park,<Null>,<Null>,,, , ,<Null>,0.0337154,,,Easy-Moderate,Access,,,{7CE18C31-4238-413B-B8AF-CE0721DE9689},Active,0.000614224134445431
14163,BP13185, ,BP,Boyce,Boyce Park,<Null>,<Null>,,,, ,<Null>,0.13620146,,,Easy-Moderate,Connector,Dirt,No,{27F6CA4D-0B0F-4E92-A1BB-AFAABA8FFFD1},Active,0.00220975302007208
14164,BP13189,Orange with Yellow Dot,BP,Boyce,Boyce Park,Orange with Yellow Dot,OR/YL Dot,Orange, ,Yellow, ,http://apps.alleghenycounty.us/GIS/ORANGEbase_YELLOWdot.png,0.21427762,,,Moderate,Pt_to_Pt,Dirt,No,{CB5D4C9D-43F7-4285-BDAC-03D9FA169975},Active,0.00386030165866105
14165,BP5130,Green with Red Dot,BP,Boyce,Boyce Park,Green with Red Dot,GN/RD Dot,Green, ,Red, ,http://apps.alleghenycounty.us/GIS/GREENbase_REDdot.png,0.37338591,,,Easy-Moderate,Pt_to_Pt,,,{A498F13A-3C43-4DDC-8734-A1B09C92B7A9},Active,0.00644322433960457
14166,BP5131,Orange with White Dot,BP,Boyce,Boyce Park,Orange with White Dot,OR/WT Dot,Orange, ,White, ,http://apps.alleghenycounty.us/GIS/ORANGEbase_WHITEdot.png,0.42151509,,,Easy-Moderate,Pt_to_Pt,,,{4DD4CCBF-157D-40B1-8A84-ED238A25077E},Active,0.00740692054383098
14167,BP5132,Orange,BP,Boyce,Boyce Park,Orange,OR,Orange, , , ,http://apps.alleghenycounty.us/GIS/ORANGEbase.png,1.21530447,,,Easy-Moderate,Pt_to_Pt,,,{F6FD87A0-AF67-4468-9D97-FFF9FEBD111C},Active,0.0202729475900097
14168,BP5133,Yellow with Black Dot and Red Cap,BP,Boyce,Boyce Park,<Null>,<Null>,,,,,<Null>,0.02747998,,,Moderate,Connector,,,{A253E7CF-2D6C-40C7-A1D5-DF215156A2F9},Closed,0.000477834191940227
14169,BP5134,Green with Orange Cap,BP,Boyce,Boyce Park,Green with Orange Cap,GN/OR Cap,Green,Orange, , ,http://apps.alleghenycounty.us/GIS/GREENbase_ORANGEcap.png,0.01113508,,,Easy-Moderate,Access,,,{C1797297-A772-4A16-9776-90E96D7782C6},Active,0.000208711666234546
14170,BP5135,White with Red Dot and Red Cap,BP,Boyce,Boyce Park,White with Red Dot and Red Cap,WT/RD Dot/RD Cap,White,Red,Red, ,http://apps.alleghenycounty.us/GIS/WHITEbase_REDdot_REDcap.png,0.06524244,,,Easy-Moderate,Connector,,,{445DFF43-E370-4EEE-B45C-DF6BD87DED18},Active,0.0010893178510962
14171,BP13196,,BP,Boyce,Boyce Park,<Null>,<Null>,,,,,<Null>,0.10499688,,,,Connector,,No,{B37AD9C9-8CC0-46D2-9DED-4B67B02EB079},Active,0.00172717738874679
14172,BP5137,Blue with Red Cap,BP,Boyce,Boyce Park,Blue with Red Cap,BL/RD Cap,Blue,Red, , ,http://apps.alleghenycounty.us/GIS/BLUEbase_REDcap.png,0.10058596,,,Easy,Connector,,,{AFADDB79-38F7-4D49-9CFD-52D11B67D393},Active,0.00176705841683816
14173,BP13200,Blue with Red Dot,BP,Boyce,Boyce Park,Blue with Red Dot,BL/RD Dot,Blue,,Red,,http://apps.alleghenycounty.us/GIS/BLUEbase_REDdot.png,1.57188732,,,Easy-Moderate,Point to Point,Dirt,No,{7E24EE3E-1250-4B1D-8C54-A305DCE6F674},Active,0.0256015321622496
14174,BP13201, ,BP,Boyce,Boyce Park,<Null>,<Null>,,,,,<Null>,0.04371428,,,Easy-Moderate,Access,Dirt,No,{D9705A71-6D14-43F8-9043-5B6E9AAE3F1E},Active,0.000818788758885123
14175,BP5144,Orange with Brown Dot,BP,Boyce,Boyce Park,<Null>,<Null>,, ,,,<Null>,0.03904073,,,Moderate,Access,,,{A37A1335-369A-4473-AE9B-CE7A4762400F},Closed,0.000676382734533348
14176,BP5145,Gravel or Paved Trail/Road,BP,Boyce,Boyce Park,Gravel or Paved Trail/Road,GY,Gray, , , ,http://apps.alleghenycounty.us/GIS/GRAY.png,1.05206261,,,Easy,Gravel Service Road,Reclaimed Asphalt,Yes,{B9857778-8D9F-47D5-BB12-0456D10C7A93},Active,0.0166572415919997
14177,BP5146,Gravel or Paved Trail/Road,BP,Boyce,Boyce Park,Gravel or Paved Trail/Road,GY,Gray, , , ,http://apps.alleghenycounty.us/GIS/GRAY.png,0.4947782,,,Easy-Moderate,Gravel Service Road,Reclaimed Asphalt,Yes,{CAE56A31-A807-4073-9493-C9EEFC90EA2D},Active,0.00874349099577008
14178,BP5147,Gravel or Paved Trail/Road,BP,Boyce,Boyce Park,Gravel or Paved Trail/Road,GY,Gray, , , ,http://apps.alleghenycounty.us/GIS/GRAY.png,0.38477337,,,Moderate,Gravel Service Road,Crushed Limestone,Yes,{A1139EEF-6A87-4B2F-8F02-9EF82DE6B5F4},Active,0.00658040365276275
14179,BP5148,Green with Green Cap,BP,Boyce,Boyce Park,Green with Green Cap,GN/GN Cap,Green,Green, , ,http://apps.alleghenycounty.us/GIS/GREENbase_GREENcap.png,0.02148242,,,Easy,Access,,,{9C4C84C6-61BB-438D-A22D-94402F8DD5C1},Active,0.000380651915416106
14180,NP6172, ,NP,North Park,North Park,,,,,,,,0.0168113,,,,,,,{4FA00A07-AF7F-4ECC-BE08-F43E7DA6ABCC},Active,0.000253631207801114
14181,NP13211,Green,NP,North Park,North Park,Green,GN,Green,,,,http://apps.alleghenycounty.us/GIS/GREENbase.png,1.88809599,,,Moderate,Loop,Dirt,No,{AABEA3EB-8ACC-45DC-9E78-6C6CEF7F688E},Active,0.031854299741202
14182,BP6227, ,BP,Boyce,Boyce Park,,,,,,,,0.03707365,,,,,,,{F2959DEA-5084-4BBD-A9CD-8BDFC5143EE3},Closed,0.000575294289830512
14183,NP6571,Orange,NP,North Park,North Park,Orange,OR,Orange, , , ,http://apps.alleghenycounty.us/GIS/ORANGEbase.png,4.24098521,,,Moderate-Difficult,Loop,,,{A925CE47-E9E1-4B2B-93F2-23E4AB8FF03D},Active,0.0711365858385851
14184,NP6593, ,NP,North Park,North Park,<Null>,<Null>,, ,, ,<Null>,0.07406432,,,Difficult,Pt_to_Pt,,,{F9E2FA64-33C4-40BA-87C2-F6120E06D18C},Active,0.00123839824212669
14185,NP6594,Red with Blue Cap,NP,North Park,North Park,Red with Blue Cap,RD/BL Cap,Red,Blue, , ,http://apps.alleghenycounty.us/GIS/REDbase_BLUEcap.png,0.03151858,,,Easy,Access,,,{EED3E140-D352-43CB-BC6E-009F85CB2F33},Active,0.000498174324794936
14186,NP6597,Old Purple,NP,North Park,North Park,<Null>,<Null>,, , , ,<Null>,0.00978456,,,,,,,{498B57A3-A45D-4285-990F-B6AE251C6688},Active,0.000156601320563368
14187,NP4753,Purple,NP,North Park,North Park,Purple,PL,Purple, , , ,http://apps.alleghenycounty.us/GIS/PURPLEbase.png,0.02313648,,,Moderate,Pt_to_Pt,,,{4FE04B1E-7B5D-428C-86E1-55EC7D2537D5},Active,0.000356290649411218
14188,NP6996,North Ridge Trail,NP,North Park,North Park,<Null>,<Null>,, , , ,<Null>,0.40836884,,,,,,,{7E2D41A1-0A96-4708-A95A-2295C348AB88},Active,0.00706577382140854
14189,DL13247, ,DL,Deer Lakes,Deer Lakes Park,,,,,,,,0.11121316,,,Easy-Moderate,Connector,Dirt,No,{82365CB5-2A9E-48DA-A466-86193ED03122},Active,0.0019406817910031
14190,DL7718,Orange,DL,Deer Lakes,Deer Lakes Park,Orange,OR,Orange, , , ,http://apps.alleghenycounty.us/GIS/ORANGEbase.png,1.48444882,,,Easy-Moderate,Loop,,,{8C2BE6C6-3C18-4391-925A-E874AD19EF2B},Active Trail,0.0241702828862952
14191,NP8605,,NP,North Park,North Park,,,,,,,,0.29705745,,,Moderate,Connector,,,{23697C3E-E358-4F31-BF00-54F1577C5EDF},Active,0.00515534777541356
14192,NP7827, ,NP,North Park,North Park,,,,,,,,0.12022213,,,,,,,{DB0B6EA4-3335-431A-A47E-3AD3EE13F357},Active,0.00180800099364784
14193,NP7782, ,NP,North Park,North Park,,,,,,,,0.22776589,,,,,,,{26206C41-844E-44FA-8288-95E7AE3BC539},Active,0.00392628487338247
14194,NP7783, ,NP,North Park,North Park,,,,,,,,0.14371906,,,,,,,{F8DCC8DD-A93B-4BBB-AC0A-760BC371D3A0},Active,0.00259407324329104
14195,NP7890, ,NP,North Park,North Park,,,,,,,,0.17706348,,,,,,,{8F25F5BC-EADE-4E25-BD55-12E5237B4D11},Active,0.00311062834212238
14196,NP7889, ,NP,North Park,North Park,,,,,,,,0.18572102,,,,,,,{C777E51F-4978-4B66-997A-3272241F5D0F},Active,0.003211249166178
14197,NP7896, ,NP,North Park,North Park,,,,,,,,0.11681179,,,,,,,{B285B9CD-1477-44A1-A1EE-55CBB3B0C903},Active,0.00209066127173749
14198,NP7826, ,NP,North Park,North Park,,,,,,,,0.08535398,,,,,,,{02FE9C61-4058-4470-B51E-CCF2C34D1E72},Active,0.00152763275014446
14199,NP7828, ,NP,North Park,North Park,,,,,,,,0.32342648,,,,,,,{FF18A900-73BB-4EE8-8DB4-45B5A5A24996},Active,0.00545618217362425
14200,NP7870, ,NP,North Park,North Park,,,,,,,,0.44413308,,,,,,,{E3846D47-7802-4B99-9133-C3D51F4394F9},Active,0.00772024904364825
14201,NP7880, ,NP,North Park,North Park,,,,,,,,0.15330597,,,,,,,{308E97AF-DC22-4BB3-8F48-3D5A0844349E},Active,0.002573125737782
14202,NP7778, ,NP,North Park,North Park,,,,,,,,0.05042545,,,,,,,{6E2659F6-C666-4FF8-9D0E-B24727E0CC00},Active,0.000735794435491389
14203,NP13268, ,NP,North Park,North Park,<Null>,<Null>,, , , ,<Null>,0.24821855,,,Moderate-Difficult,Access,,,{E1F3F382-E3A2-44C5-B9C9-7E1286B36099},Active,0.00424476296456732
14204,NP4752,Purple,NP,North Park,North Park,Purple,PL,Purple, , , ,http://apps.alleghenycounty.us/GIS/PURPLEbase.png,1.91182451,,,Moderate-Difficult,Loop,,No,{9BA9AE74-85A7-46D4-A628-9B5C8F3A731F},Active,0.0327841131851668
14205,DL426, ,DL,Deer Lakes,Deer Lakes Park,,,,,,,,0.37549389,,,Easy-Moderate,Access,,,{7B312B36-57DA-418F-9F91-0A3E7C23EFE8},Active,0.00600067325687964
14206,DL19925,,DL,Deer Lakes,Deer Lakes Park,,,,,,,,0.0956481,,,Easy,Access,Dirt,,{890DA2A4-199F-4E7A-A4A8-1828CE0632C1},Active,0.00165272041842997
14207,DL19926,,DL,Deer Lakes,Deer Lakes Park,,,,,,,,0.20120951,,,Easy,Connector,Dirt,,{C037F3B8-E397-4454-87C7-AE08F750C5FD},Active,0.00339991174855685
14208,DL19927,,DL,Deer Lakes,Deer Lakes Park,,,,,,,,0.15018509,,,Easy,Connector,Dirt,,{E76B3EBE-3D47-4ABE-BE34-95274A4D5287},Active,0.00258407918775858
14209,DL19928,,DL,Deer Lakes,Deer Lakes Park,,,,,,,,0.08449293,,,Easy,Connector,Dirt,,{B970885A-4297-45A6-B97D-59C0CB8BD998},Active,0.00136566359329626
14210,DL19930,,DL,Deer Lakes,Deer Lakes Park,,,,,,,,0.03115792,,,Easy,Access,Dirt,,{5FA4EABF-4755-4473-A003-5A4FFEF5BF9F},Active,0.000488507269565934
14211,DL19931,,DL,Deer Lakes,Deer Lakes Park,,,,,,,,0.08260331,,,Easy,Connector,Dirt,,{34616515-7F6A-4590-88A0-F2F27473F4F1},Active,0.00133852522651528
14212,NP4749,Red,NP,North Park,North Park,Red,RD,Red, , , ,http://apps.alleghenycounty.us/GIS/REDbase.png,0.27674991,,,Difficult,Pt_to_Pt,,,{03DDA201-6C22-497D-A99B-DF6FAA3137F1},Active,0.00480667526368654
14213,NP4706, ,NP,North Park,North Park,,,,,,,,0.20543955,,,,,,,{DEDFA4CE-028E-47E4-BED0-38525A50AAE1},Closed,0.00342214005898401
14214,NP4732,Red Access,NP,North Park,North Park,Red,RD,Red, ,, ,http://apps.alleghenycounty.us/GIS/REDbase.png,0.1428995,,,Moderate,Pt_to_Pt,Dirt,,{74964DB5-98FA-4D2A-97EE-89368FCC99CD},Active,0.00223620304654102
14215,NP22350,,NP,North Park,North Park,,,,,,,,0.0157862,,,Easy,Connector,Dirt,,{39FE6B5A-CACF-4DA7-BFC1-7EBB5A446EB2},Active,0.000269274369907629
14216,BP4974, ,BP,Boyce,Boyce Park,,,,,,,,0.01601428,,,,,,,{2BC663EC-E392-458F-8D85-4B8E8DCFB185},Active,0.000270798093192972
14217,BP5076, ,BP,Boyce,Boyce Park,,,,,,,,0.13349759,,,,,,,{496E6399-7D52-4962-ADE6-9EFD527AEEFB},Active,0.00226695483378275
14218,DL2925,,DL,Deer Lakes,Deer Lakes Park,<Null>,<Null>,,,,,<Null>,0.07377648,,,,Loop,,,{69C8A141-B853-4789-9B9D-DA59C19E6C8F},Closed,0.00127576116565153
14219,BP24780,Yellow  Loop Access,BP,Boyce,Boyce Park,Yellow,YL,Yellow,,,,http://apps.alleghenycounty.us/GIS/YELLOWbase.png,0.08790278,,,Easy-Moderate,Access,Dirt,No,{0510D0E3-47A7-491E-92C6-4F53278EDA0D},Active,0.00153426098325502
14220,SP2230, ,SP,South Park,South Park,,,,,,,,0.11053024,,,,,,,{BA0CE0D5-E893-40AE-8A45-44F3B0BF807F},Active Trail,0.001784091408066
14221,SP2231, ,SP,South Park,South Park,,,,,,,,0.13091986,,,,,,,{18D267D2-5C92-40DE-B7DC-3942421BCEFD},Active Trail,0.00217373374773301
14222,SP2233, ,SP,South Park,South Park,,,,,,,,0.1211524,,,,,,,{BEEC8BAD-FF2F-4BAB-BB3A-C2607831922C},Active Trail,0.00187844089113121
14223,SP77, ,SP,South Park,South Park,,,,,,,,0.06711588,,,Easy-Moderate,Access,,,{FD5B175D-1ADD-4FD0-B858-E6B43660C134},Closed,0.00111023308135059
14224,SP25597, ,SP,South Park,South Park,,,,,,,,0.09328031,,,Easy-Moderate,Access,Dirt,,{39021C9A-C1C9-4DEC-8C19-1F9B0884C929},Active Trail,0.00154866746429691
14225,SP2239, ,SP,South Park,South Park,,,,,,,,0.06837006,,,,,,,{231A5FC3-0891-4D4E-A168-CF5F2F849B8C},Active Trail,0.00125482153731256
14226,SP2240, ,SP,South Park,South Park,,,,,,,,0.23660765,,,,,,,{A19FB157-CDFA-42E4-9384-FFD9C330536E},Active Trail,0.00401750380249993
14227,SP2241, ,SP,South Park,South Park,,,,,,,,0.14050693,,,,,,,{EA313140-37C2-4F06-B076-9C97A2D58929},Active Trail,0.00231670511610895
14228,SP2243, ,SP,South Park,South Park,,,,,,,,0.11006847,,,,,,,{B7A11D19-1B8F-451E-8628-77101551B391},Active Trail,0.00204665159593896
14229,SP2249, ,SP,South Park,South Park,,,,,,,,0.05757568,,,,,,,{1D30E123-051B-404D-8E28-4FF00A70FBF6},Active Trail,0.00108239940269514
14230,SP2250,Verify/Remove if trail has disappeared,SP,South Park,South Park,,,,,,,,0.08172789,,,,,,,{8844B232-E0F6-4332-8B6E-A6F2E83EF75C},Closed,0.00123332079676467
14231,SP2251,Verify/Remove if trail has disappeared,SP,South Park,South Park,,,,,,,,0.08302163,,,,,,,{006AC34B-2E9E-42BC-AFC0-6470D069DD65},Closed,0.0014167773480851
14232,SP2252,Verify/Remove if trail has disappeared,SP,South Park,South Park,,,,,,,,0.06757798,,,,,,,{5C2DFECC-9640-4974-BC4D-ADA5F7C71026},Closed,0.00118184374688365
14233,SP2254, ,SP,South Park,South Park,,,,,,,,0.10498634,,,,,,,{8EFAF8C9-5B93-4B30-9643-5C052CFCD222},Active Trail,0.00182958541590436
14234,SP2255, ,SP,South Park,South Park,,,,,,,,0.19892949,,,,,,,{CE943BF3-558B-404F-8591-EF0939C0809F},Active Trail,0.00319087569442731
14235,SP2256, ,SP,South Park,South Park,,,,,,,,0.07790198,,,,,,,{18122E64-CF39-4244-891E-5517487D0067},Active Trail,0.00116855698679238
14236,SP2257, ,SP,South Park,South Park,,,,,,,,0.13736474,,,,,,No,{E09B9527-B888-4F74-A847-8687E29C838A},Active,0.00236192679615568
14237,SP2259, ,SP,South Park,South Park,,,,,,,,0.0530188,,,,,,,{4BB30CFF-5F3A-4B11-B5F0-F2A2C2E81171},Active Trail,0.000882175994157801
14238,SP2260,Verify/Remove if trail has disappeared,SP,South Park,South Park,,,,,,,,0.05741491,,,,,,,{1DE5E8D1-A1A9-4206-8804-1203340C9817},Closed,0.000977846991530156
14239,SP25615, ,SP,South Park,South Park,,,,,,,,0.27769256,,,Moderate-Difficult,,Dirt,No,{47677557-1AD4-4F45-9FA9-6BED525A310F},Closed,0.00456951809487304
14240,SP2266, ,SP,South Park,South Park,,,,,,,,0.03354647,,,,,,,{7A9A2F49-2143-4550-B394-89879D6A1060},Active Trail,0.000552625956262522
14241,SP2267, ,SP,South Park,South Park,,,,,,,,0.00968357,,,,,,,{C8E19AD0-E8BF-4957-8024-46B3692B7CEC},Active Trail,0.000166380006294741
14242,SP2268, ,SP,South Park,South Park,,,,,,,,0.01637743,,,,,,,{5A97F5BD-B5DB-4339-B6A6-365916F6451B},Active Trail,0.000275155402307406
14243,SP2271, ,SP,South Park,South Park,,,,,,,,0.02221989,,,,,,,{04B3A73F-8B75-4917-A695-226CAFA7FF13},Active Trail,0.000362512669472552
14244,SP2272,Verify/Remove if trail has disappeared,SP,South Park,South Park,,,,,,,,0.0851931,,,,,,,{8721E0DB-E787-4D4C-B6B8-EC2C44FBE79F},Closed,0.00145746259950585
14245,SP2273,Verify/Remove if trail has disappeared,SP,South Park,South Park,,,,,,,,0.0258301,,,,,,,{4BDEF3AE-679F-47E2-89E3-8BED7ED47920},Closed,0.000469016325610681
14246,SP25627, ,SP,South Park,South Park,,,,,,,,0.16675454,,,,,,,{EE76F42B-AF27-4578-BC63-5367A98DA3F9},Active,0.00302977918613716
14247,SP2276, ,SP,South Park,South Park,,,,,,,,0.18340774,,,,,,,{4E209E41-2419-402A-A1C3-F273BFAE5B63},Active Trail,0.00322676755358278
14248,SP2277, ,SP,South Park,South Park,,,,,,,,0.00840939,,,,,,,{1F272C8F-6042-47D3-88C5-6DAC36A06FC3},Active Trail,0.000146564413591826
14249,SP25630,MTC Montour Trail Connector,SP,South Park,South Park,Gray,GY,Gray,,,,http://apps.alleghenycounty.us/GIS/GRAY.png,2.25046659,,,Easy,,,,{535B4767-F397-4FA2-B216-2483046BCE8D},Active,0.0363685103850049
14250,SP2279, ,SP,South Park,South Park,,,,,,,,0.02310544,,,,,,,{2C2BFF38-4DEC-4B3B-9A56-06B743CF3232},Active Trail,0.000396994809893493
14251,SP2281, ,SP,South Park,South Park,,,,,,,,0.04154611,,,,,,,{F1A7E1B4-1326-4A3C-A1D4-8E9D065B4932},Active Trail,0.000757015109464562
14252,SP2283, ,SP,South Park,South Park,,,,,,,,0.02838739,,,,,,,{66964C68-29AB-44E2-B8AC-D2171A72890D},Active Trail,0.000512935428237347
14253,SP2284, ,SP,South Park,South Park,,,,,,,,0.04905043,,,,,,,{88AA98E1-AE1B-4C31-BE37-032B2CCA44B1},Active Trail,0.00089240707052335
14254,SP2288, ,SP,South Park,South Park,,,,,,,,0.16239445,,,,,,,{69E7EC31-F8A0-4C7B-8AEF-D927C30F8AFE},Active Trail,0.00265220974272585
